id,course_id,question,answer,topic,category,level,status,evidence_count,evidence_1_video_id,evidence_1_video_url,evidence_1_start_timestamp,evidence_1_end_timestamp,evidence_1_score,evidence_2_video_id,evidence_2_video_url,evidence_2_start_timestamp,evidence_2_end_timestamp,evidence_2_score,evidence_3_video_id,evidence_3_video_url,evidence_3_start_timestamp,evidence_3_end_timestamp,evidence_3_score,evidence_4_video_id,evidence_4_video_url,evidence_4_start_timestamp,evidence_4_end_timestamp,evidence_4_score,evidence_5_video_id,evidence_5_video_url,evidence_5_start_timestamp,evidence_5_end_timestamp,evidence_5_score,evidence_6_video_id,evidence_6_video_url,evidence_6_start_timestamp,evidence_6_end_timestamp,evidence_6_score,evidence_7_video_id,evidence_7_video_url,evidence_7_start_timestamp,evidence_7_end_timestamp,evidence_7_score,evidence_8_video_id,evidence_8_video_url,evidence_8_start_timestamp,evidence_8_end_timestamp,evidence_8_score,note
q289,CS431,Độ phức tạp thời gian inference của Transformer gốc và Linformer khác nhau như thế nào?,"Đối với Transformer gốc, thời gian inference tăng lên, trong khi Linformer giữ thời gian inference gần như không đổi khi K cố định.",Độ phức tạp thời gian inference,comparison,medium,,1,fEGw6eEre2I,https://www.youtube.com/watch?v=fEGw6eEre2I,0:04:19,0:05:13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q290,CS431,Miền giá trị của hàm e mũ x là gì?,Miền giá trị của hàm này là các giá trị lớn hơn 0.,Hàm số,definition,easy,,2,G4lcEPrfETo,https://www.youtube.com/watch?v=G4lcEPrfETo,0:07:55,0:08:57,3,QUIZn8fpTpI,https://www.youtube.com/watch?v=QUIZn8fpTpI,0:02:24,0:03:16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q291,CS431,Số lượng tham số trong mô hình hồi quy softmax được tính như thế nào?,"Số lượng tham số được tính bằng tổng số chiều đầu vào cộng với 1 cho phần bias, tức là 12 (2 chiều đầu vào + 1).",Hồi quy softmax,mechanism,medium,,3,G71D3dacAds,https://www.youtube.com/watch?v=G71D3dacAds,0:08:52,0:09:44,3,XdW4AEPxahk,https://www.youtube.com/watch?v=XdW4AEPxahk,0:03:22,0:04:34,3,6spgb9hK5To,https://www.youtube.com/watch?v=6spgb9hK5To,0:13:55,0:15:16,1,,,,,,,,,,,,,,,,,,,,,,,,,,
q292,CS431,Hệ số learning rate alpha có vai trò gì trong việc cập nhật tham số?,"Hệ số learning rate alpha điều chỉnh tốc độ cập nhật tham số, giúp tránh việc cập nhật quá mức.",Vai trò của learning rate trong tối ưu hóa.,mechanism,medium,,6,GdKIVY6CsTw,https://www.youtube.com/watch?v=GdKIVY6CsTw,0:07:26,0:08:30,3,xptu0eq_CXQ,https://www.youtube.com/watch?v=xptu0eq_CXQ,0:08:47,0:09:42,3,fazKT_4josc,https://www.youtube.com/watch?v=fazKT_4josc,0:24:29,0:25:13,3,JqHpAp-xdu0,https://www.youtube.com/watch?v=JqHpAp-xdu0,0:08:05,0:09:39,3,VK2w0CO8t1M,https://www.youtube.com/watch?v=VK2w0CO8t1M,0:11:18,0:12:35,1,qFLltTMPxvU,https://www.youtube.com/watch?v=qFLltTMPxvU,0:03:51,0:04:52,2,,,,,,,,,,,
q293,CS431,Ý nghĩa của các đặc trưng trong một feature map là gì?,"Ý nghĩa của các đặc trưng trong một feature map là sự xuất hiện của các đặc điểm cụ thể, chẳng hạn như nếp nhăn của quần áo.",Feature Map,definition,Medium,,4,gmQTGRTHH2o,https://www.youtube.com/watch?v=gmQTGRTHH2o,0:05:02,0:05:38,3,uhwita1uhlA,https://www.youtube.com/watch?v=uhwita1uhlA,0:04:10,0:05:03,3,n8MHFQuTKMU,https://www.youtube.com/watch?v=n8MHFQuTKMU,0:03:20,0:04:11,1,wBAm3lczqXs,https://www.youtube.com/watch?v=wBAm3lczqXs,0:10:09,0:11:02,1,,,,,,,,,,,,,,,,,,,,,
q294,CS431,Khi nào hiện tượng vanishing gradient xảy ra trong quá trình huấn luyện mạng nơ-ron?,"Hiện tượng vanishing gradient xảy ra khi độ dài của văn bản tăng lên, dẫn đến đạo hàm tại L_t tiến đến 0.",Hiện tượng vanishing gradient,mechanism,medium,,7,IKD0O35NOUI,https://www.youtube.com/watch?v=IKD0O35NOUI,0:05:03,0:06:12,3,KoBIBuqGb9A,https://www.youtube.com/watch?v=KoBIBuqGb9A,0:01:52,0:02:45,3,tMKUb4k5nZw,https://www.youtube.com/watch?v=tMKUb4k5nZw,0:11:34,0:12:58,3,40kpU65MMoI,https://www.youtube.com/watch?v=40kpU65MMoI,0:10:49,0:12:01,3,Kih2WcksxyM,https://www.youtube.com/watch?v=Kih2WcksxyM,0:03:11,0:04:09,1,KjPEqyGCtUs,https://www.youtube.com/watch?v=KjPEqyGCtUs,0:13:21,0:14:42,2,MNHY9TA4fZs,https://www.youtube.com/watch?v=MNHY9TA4fZs,0:10:05,0:11:08,2,,,,,,
q295,CS431,Làm thế nào để xác định các tham số theta trong mô hình logistic regression từ mảng trọng số?,"Theta0 là phần tử cuối của mảng trọng số, Theta1 là phần tử đầu tiên, và Theta2 là phần tử thứ hai trong mảng trọng số.",Mô hình logistic regression,mechanism,medium,,6,istYhrhklqs,https://www.youtube.com/watch?v=istYhrhklqs,0:04:45,0:07:14,3,NEK5lIyST0M,https://www.youtube.com/watch?v=NEK5lIyST0M,0:10:00,0:11:15,3,7IdTMLLCPxw,https://www.youtube.com/watch?v=7IdTMLLCPxw,0:02:42,0:03:43,3,XBS1JuTrxVI,https://www.youtube.com/watch?v=XBS1JuTrxVI,0:00:00,0:01:29,1,CqnM7BT7oSU,https://www.youtube.com/watch?v=CqnM7BT7oSU,0:01:50,0:03:31,3,vqDSl2cle2o,https://www.youtube.com/watch?v=vqDSl2cle2o,0:17:08,0:18:36,1,,,,,,,,,,,
q296,CS431,Hệ số learning rate alpha có tác dụng gì trong việc cập nhật tham số?,"Hệ số learning rate alpha điều chỉnh tốc độ cập nhật tham số, giúp tránh việc cập nhật quá mức.",Vai trò của learning rate trong tối ưu hóa.,mechanism,medium,,6,GdKIVY6CsTw,https://www.youtube.com/watch?v=GdKIVY6CsTw,0:07:26,0:08:30,3,xptu0eq_CXQ,https://www.youtube.com/watch?v=xptu0eq_CXQ,0:08:47,0:09:42,3,fazKT_4josc,https://www.youtube.com/watch?v=fazKT_4josc,0:24:29,0:25:13,3,JqHpAp-xdu0,https://www.youtube.com/watch?v=JqHpAp-xdu0,0:08:05,0:09:39,3,VK2w0CO8t1M,https://www.youtube.com/watch?v=VK2w0CO8t1M,0:11:18,0:12:35,1,qFLltTMPxvU,https://www.youtube.com/watch?v=qFLltTMPxvU,0:03:51,0:04:52,2,,,,,,,,,,,
q297,CS431,"Khi một feature map phát sáng, điều đó thường chỉ ra điều gì?","Khi một feature map phát sáng, điều đó thường chỉ ra sự xuất hiện của nếp nhăn trên quần áo.",Ý nghĩa của feature map trong CNN,definition,medium,,3,gmQTGRTHH2o,https://www.youtube.com/watch?v=gmQTGRTHH2o,0:05:02,0:05:38,3,7YLMIKqygPU,https://www.youtube.com/watch?v=7YLMIKqygPU,0:12:18,0:13:19,1,Til9AdPO7JE,https://www.youtube.com/watch?v=Til9AdPO7JE,0:07:34,0:08:30,1,,,,,,,,,,,,,,,,,,,,,,,,,,
q298,CS431,Vanishing gradient là gì và tại sao nó lại xảy ra trong mạng nơ-ron?,"Vanishing gradient là hiện tượng khi đạo hàm của hàm mất dần giá trị, dẫn đến việc các trọng số không được cập nhật hiệu quả trong quá trình huấn luyện mạng nơ-ron.",Hiện tượng vanishing gradient,definition,medium,,6,IKD0O35NOUI,https://www.youtube.com/watch?v=IKD0O35NOUI,0:05:03,0:06:12,3,KoBIBuqGb9A,https://www.youtube.com/watch?v=KoBIBuqGb9A,0:02:39,0:03:43,3,tMKUb4k5nZw,https://www.youtube.com/watch?v=tMKUb4k5nZw,0:11:34,0:12:58,3,wdIjgotVuQM,https://www.youtube.com/watch?v=wdIjgotVuQM,0:11:07,0:12:11,1,MNHY9TA4fZs,https://www.youtube.com/watch?v=MNHY9TA4fZs,0:10:05,0:11:08,2,xptu0eq_CXQ,https://www.youtube.com/watch?v=xptu0eq_CXQ,0:01:05,0:02:05,1,,,,,,,,,,,
q299,CS431,Làm thế nào để xác định các tham số theta trong mô hình logistic regression từ mảng trọng số W?,"Theta0 là phần tử cuối của mảng W, Theta1 là phần tử đầu tiên, và Theta2 là phần tử thứ hai.",Mô hình logistic regression,mechanism,medium,,4,istYhrhklqs,https://www.youtube.com/watch?v=istYhrhklqs,0:04:45,0:07:14,3,CqnM7BT7oSU,https://www.youtube.com/watch?v=CqnM7BT7oSU,0:01:50,0:03:31,3,XBS1JuTrxVI,https://www.youtube.com/watch?v=XBS1JuTrxVI,0:00:00,0:01:29,1,7IdTMLLCPxw,https://www.youtube.com/watch?v=7IdTMLLCPxw,0:02:42,0:03:43,1,,,,,,,,,,,,,,,,,,,,,
q300,CS431,Làm thế nào để xác định các tham số theta trong mô hình logistic regression từ mảng trọng số?,"Các tham số theta được xác định bằng cách lấy các phần tử tương ứng từ mảng trọng số: theta0 là phần tử cuối cùng, theta1 là phần tử đầu tiên và theta2 là phần tử thứ hai.",Mô hình logistic regression,mechanism,medium,,3,istYhrhklqs,https://www.youtube.com/watch?v=istYhrhklqs,0:04:45,0:07:14,3,CqnM7BT7oSU,https://www.youtube.com/watch?v=CqnM7BT7oSU,0:01:50,0:03:31,3,XBS1JuTrxVI,https://www.youtube.com/watch?v=XBS1JuTrxVI,0:00:00,0:01:29,1,,,,,,,,,,,,,,,,,,,,,,,,,,
q301,CS116,"Trong Java, Garbage Collector hoạt động theo thuật toán cụ thể nào trong JVM HotSpot mới nhất?",Không có thông tin trong dữ liệu bài giảng,Ngoài phạm vi dữ liệu,no_answer,none,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q302,CS431,Làm thế nào để triển khai YOLOv9 phát hiện biển số xe bằng PyTorch?,Không có thông tin trong dữ liệu bài giảng,Ngoài phạm vi dữ liệu,no_answer,none,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q303,CS315,Công thức huấn luyện GPT-5 bằng reinforcement learning từ phản hồi của con người (RLHF) được thiết lập như thế nào?,Không có thông tin trong dữ liệu bài giảng,Ngoài phạm vi dữ liệu,no_answer,none,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q304,CS116,Cú pháp triển khai hợp đồng thông minh (smart contract) Solidity cho blockchain Ethereum được viết ra sao?,Không có thông tin trong dữ liệu bài giảng,Ngoài phạm vi dữ liệu,no_answer,none,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q305,CS431,Làm thế nào để thực hiện fine-tune Stable Diffusion XL bằng LoRA cho các hình ảnh phong cách anime?,Không có thông tin trong dữ liệu bài giảng,Ngoài phạm vi dữ liệu,no_answer,none,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q306,CS116,Làm thế nào để cấu hình Kubernetes Horizontal Pod Autoscaler cho ứng dụng FastAPI?,Không có thông tin trong dữ liệu bài giảng,Ngoài phạm vi dữ liệu,no_answer,none,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q307,CS315,Có phương pháp nào để huấn luyện mô hình Llama 3 từ đầu trên cụm GPU H100 không?,Không có thông tin trong dữ liệu bài giảng,Ngoài phạm vi dữ liệu,no_answer,none,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q308,CS431,Làm sao để triển khai (deploy) Transformer bằng TensorRT-LLM lên môi trường production?,Không có thông tin trong dữ liệu bài giảng,Ngoài phạm vi dữ liệu,no_answer,none,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q309,CS114,Quy trình xin chứng nhận tiêu chuẩn bảo mật ISO 27001 cho một hệ thống học máy gồm các bước nào?,Không có thông tin trong dữ liệu bài giảng,Ngoài phạm vi dữ liệu,no_answer,none,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q310,CS116,Làm thế nào để lập trình driver CUDA tùy chỉnh phục vụ tính toán ma trận sparse?,Không có thông tin trong dữ liệu bài giảng,Ngoài phạm vi dữ liệu,no_answer,none,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q311,CS431,Làm thế nào để thực hiện fine-tune GPT-4o bằng phương pháp reinforcement learning from human feedback?,Không có thông tin trong dữ liệu bài giảng,Ngoài phạm vi dữ liệu,no_answer,none,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q312,CS431,Có thể tìm thấy kết quả đánh giá benchmark BLEU cho mô hình Gemini 1.5 trên dữ liệu tiếng Việt ở đâu?,Không có thông tin trong dữ liệu bài giảng,Ngoài phạm vi dữ liệu,no_answer,none,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q313,CS431,Cách triển khai mô hình Word2Vec sử dụng CUDA kernel tự viết được thực hiện như thế nào?,Không có thông tin trong dữ liệu bài giảng,Ngoài phạm vi dữ liệu,no_answer,none,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q314,CS431,Làm cách nào để cấu hình LangChain Agent nhằm crawl dữ liệu web theo thời gian thực?,Không có thông tin trong dữ liệu bài giảng,Ngoài phạm vi dữ liệu,no_answer,none,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q315,CS116,Các bước cấu hình tính năng tự động giãn nở (autoscaling) trên Kubernetes bằng Helm chart cho ứng dụng FastAPI là gì?,Không có thông tin trong dữ liệu bài giảng,Ngoài phạm vi dữ liệu,no_answer,none,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q316,CS116,Làm thế nào để tích hợp cơ chế bảo mật OAuth2 Authorization Code kết hợp với PKCE cho hệ thống API?,Không có thông tin trong dữ liệu bài giảng,Ngoài phạm vi dữ liệu,no_answer,none,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q317,CS116,Làm sao để deploy một ứng dụng FastAPI lên AWS Lambda sử dụng Serverless Framework?,Không có thông tin trong dữ liệu bài giảng,Ngoài phạm vi dữ liệu,no_answer,none,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q318,CS315,Làm cách nào để tự huấn luyện một mô hình diffusion dạng Stable Diffusion XL từ đầu?,Không có thông tin trong dữ liệu bài giảng,Ngoài phạm vi dữ liệu,no_answer,none,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q319,CS315,Phương pháp tối ưu hóa mô hình Llama bằng QLoRA trên tập dữ liệu y khoa được thực hiện như thế nào?,Không có thông tin trong dữ liệu bài giảng,Ngoài phạm vi dữ liệu,no_answer,none,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q320,CS114,Thủ tục đăng ký quyền sở hữu trí tuệ và bằng sáng chế cho một thuật toán học máy mới gồm những bước nào?,Không có thông tin trong dữ liệu bài giảng,Ngoài phạm vi dữ liệu,no_answer,none,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q321,CS114,Làm thế nào để đánh giá khả năng tổng quát của một mô hình học máy mà không cần dựa vào tập dữ liệu kiểm tra?,Không có thông tin trong dữ liệu bài giảng,Đánh giá mô hình học máy,no_answer,hard,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q322,CS114,Làm thế nào để đánh giá khả năng tổng quát của một mô hình học máy mà không cần dựa vào tập dữ liệu kiểm tra?,Không có thông tin trong dữ liệu bài giảng,Đánh giá mô hình học máy,no_answer,hard,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q323,CS114,Làm thế nào để đánh giá khả năng tổng quát của một mô hình học máy mà không cần dựa vào tập dữ liệu kiểm tra?,Không có thông tin trong dữ liệu bài giảng,Đánh giá mô hình học máy,no_answer,hard,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q324,CS114,Làm thế nào để đánh giá khả năng tổng quát của một mô hình học máy mà không cần áp dụng bất kỳ phương pháp kiểm tra nào?,Không có thông tin trong dữ liệu bài giảng,Đánh giá mô hình học máy,no_answer,hard,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q325,CS114,Làm thế nào để xác định và điều chỉnh các tham số hyperparameter cho một mô hình học sâu mà không áp dụng các phương pháp tối ưu hóa đã được nghiên cứu?,Không có thông tin trong dữ liệu bài giảng,Điều chỉnh tham số hyperparameter trong học sâu,no_answer,hard,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q326,CS114,Làm thế nào để xác định một mô hình học máy có khả năng tổng quát tốt hơn khi dữ liệu huấn luyện bị thiên lệch?,Không có thông tin trong dữ liệu bài giảng,Tổng quát hóa mô hình trong học máy,no_answer,hard,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q327,CS114,Làm thế nào để xác định và tối ưu hóa các tham số hyperparameter cho một mô hình học sâu mà không áp dụng các phương pháp đã được biết đến?,Không có thông tin trong dữ liệu bài giảng,Tối ưu hóa tham số trong học máy,no_answer,hard,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q328,CS114,Làm thế nào để đánh giá khả năng tổng quát của một mô hình học máy mà không cần dựa vào tập dữ liệu kiểm tra?,Không có thông tin trong dữ liệu bài giảng,Đánh giá mô hình học máy,no_answer,hard,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q329,CS315,Làm thế nào để tối ưu hóa việc sử dụng các kiến trúc mạng nơ-ron phức tạp trong học sâu mà không làm giảm hiệu suất của mô hình?,Không có thông tin trong dữ liệu bài giảng,Tối ưu hóa trong học sâu,no_answer,hard,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q330,CS315,Làm thế nào để xác định và tối ưu hóa các siêu tham số cho một mô hình mạng nơ-ron phức tạp mà không áp dụng các phương pháp đã biết?,Không có thông tin trong dữ liệu bài giảng,Tối ưu hóa siêu tham số trong học sâu,no_answer,hard,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q331,CS315,"Trong học sâu, làm thế nào để chọn kiến trúc mạng nơ-ron phù hợp cho một bài toán phân loại hình ảnh phức tạp khi không có dữ liệu huấn luyện rõ ràng?",Không có thông tin trong dữ liệu bài giảng,Học sâu và kiến trúc mạng nơ-ron,no_answer,hard,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q332,CS315,Làm thế nào để tối ưu hóa một mô hình mạng nơ-ron trong học sâu mà không cần điều chỉnh siêu tham số?,Không có thông tin trong dữ liệu bài giảng,Tối ưu hóa mô hình mạng nơ-ron trong học sâu,no_answer,hard,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q333,CS315,Làm thế nào để xác định và tối ưu hóa các siêu tham số cho một mô hình mạng nơ-ron phức tạp mà không sử dụng phương pháp tìm kiếm ngẫu nhiên hoặc lưới?,Không có thông tin trong dữ liệu bài giảng,Tối ưu hóa siêu tham số trong học sâu,no_answer,hard,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q334,CS315,Làm thế nào để xác định và tối ưu hóa các siêu tham số cho một mô hình mạng nơ-ron phức tạp mà không sử dụng phương pháp tìm kiếm ngẫu nhiên hoặc lưới?,Không có thông tin trong dữ liệu bài giảng,Tối ưu hóa siêu tham số trong học sâu,no_answer,hard,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q335,CS315,Làm thế nào để xác định và điều chỉnh các siêu tham số cho một mô hình mạng nơ-ron phức tạp mà không cần sử dụng các phương pháp tìm kiếm ngẫu nhiên hoặc lưới?,Không có thông tin trong dữ liệu bài giảng,Tối ưu hóa mô hình trong học sâu,no_answer,hard,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q336,CS315,Làm thế nào để xác định và tối ưu hóa các siêu tham số cho một mô hình mạng nơ-ron phức tạp mà không sử dụng phương pháp tìm kiếm ngẫu nhiên hoặc lưới?,Không có thông tin trong dữ liệu bài giảng,Tối ưu hóa siêu tham số trong học sâu,no_answer,hard,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q337,CS116,"Khi phát triển một mô hình học máy, làm thế nào để xác định số lượng lớp ẩn tối ưu trong mạng nơ-ron mà không áp dụng các phương pháp đã được biết đến?",Không có thông tin trong dữ liệu bài giảng,Mạng nơ-ron và tối ưu hóa mô hình,no_answer,hard,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q338,CS116,Làm thế nào để xác định số lượng tham số tối ưu trong một mô hình học máy mà không gặp phải hiện tượng overfitting?,Không có thông tin trong dữ liệu bài giảng,Tối ưu hóa mô hình học máy,no_answer,hard,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q339,CS116,"Tại sao hàm kích hoạt ReLU có thể gây ra vấn đề 'dying ReLU', và có những phương pháp nào để khắc phục vấn đề này?",Không có thông tin trong dữ liệu bài giảng,Học sâu và hàm kích hoạt,no_answer,hard,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q340,CS116,Làm thế nào để xác định số lượng tham số tối ưu trong mô hình học máy mà không gây ra hiện tượng overfitting?,Không có thông tin trong dữ liệu bài giảng,Tối ưu hóa mô hình học máy,no_answer,hard,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q341,CS116,"Tại sao hàm kích hoạt ReLU có thể gây ra hiện tượng 'dying ReLU', và có những phương pháp nào để khắc phục vấn đề này?",Không có thông tin trong dữ liệu bài giảng,Hàm kích hoạt trong học sâu,no_answer,hard,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q342,CS116,"Tại sao hàm kích hoạt ReLU có thể gây ra vấn đề 'dying ReLU', và có những phương pháp nào để khắc phục vấn đề này?",Không có thông tin trong dữ liệu bài giảng,Học sâu và hàm kích hoạt,no_answer,hard,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q343,CS116,Làm thế nào để xác định số lượng lớp ẩn tối ưu trong mạng nơ-ron mà không áp dụng các phương pháp đã được biết đến?,Không có thông tin trong dữ liệu bài giảng,Mạng nơ-ron,no_answer,hard,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q344,CS431,Làm thế nào để xác định số lượng lớp ẩn tối ưu cho một mạng nơ-ron mà không cần thử nghiệm và sai?,Không có thông tin trong dữ liệu bài giảng,Mô hình học sâu,no_answer,hard,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q345,CS431,"Khi áp dụng các mô hình học sâu cho các tập dữ liệu không đồng nhất, làm thế nào để xác định các yếu tố ảnh hưởng đến độ chính xác của mô hình?",Không có thông tin trong dữ liệu bài giảng,Học sâu và ứng dụng,no_answer,hard,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
